person,dept,eow,cause,cause_short,date,year,dept_name,state
Police Officer Robert M. Rigdon,Baltimore City Police Department, MD,EOW: Monday, November 8, 1858,Cause of Death: Gunfire,Gunfire,1858-11-08,1858,Baltimore City Police Department,MD
Policeman Joel N. McDonald,Columbia Police Department, CA,EOW: Friday, November 26, 1858,Cause of Death: Gunfire,Gunfire,1858-11-26,1858,Columbia Police Department,CA
Constable John Leary,Columbia Police Department, CA,EOW: Monday, November 29, 1858,Cause of Death: Gunfire,Gunfire,1858-11-29,1858,Columbia Police Department,CA
Constable David Welch,Henderson County Sheriff's Office, IL,EOW: Tuesday, January 11, 1859,Cause of Death: Gunfire,Gunfire,1859-01-11,1859,Henderson County Sheriff's Office,IL
Deputy Sheriff George W. Martin,Placer County Sheriff's Department, CA,EOW: Monday, July 11, 1859,Cause of Death: Gunfire,Gunfire,1859-07-11,1859,Placer County Sheriff's Department,CA
Jailer Robert L. Johnson,Cameron County Sheriff's Office, TX,EOW: Wednesday, September 28, 1859,Cause of Death: Gunfire,Gunfire,1859-09-28,1859,Cameron County Sheriff's Office,TX
Constable George Morris,Cameron County Constable's Office - Precinct 2, TX,EOW: Wednesday, September 28, 1859,Cause of Death: Gunfire,Gunfire,1859-09-28,1859,Cameron County Constable's Office - Precinct 2,TX
Private John Fox,Texas Rangers, TX,EOW: Wednesday, November 16, 1859,Cause of Death: Gunfire,Gunfire,1859-11-16,1859,Texas Rangers,TX
Private Thomas Grier,Texas Rangers, TX,EOW: Wednesday, November 16, 1859,Cause of Death: Gunfire,Gunfire,1859-11-16,1859,Texas Rangers,TX
Private William McKay,Texas Rangers, TX,EOW: Wednesday, November 16, 1859,Cause of Death: Gunfire,Gunfire,1859-11-16,1859,Texas Rangers,TX
Private Nicholas R. Milett,Texas Rangers, TX,EOW: Wednesday, November 16, 1859,Cause of Death: Gunfire,Gunfire,1859-11-16,1859,Texas Rangers,TX
Private David Herman,Texas Rangers, TX,EOW: Wednesday, December 14, 1859,Cause of Death: Gunfire,Gunfire,1859-12-14,1859,Texas Rangers,TX
Patrolman John Steward,New York Metropolitan Police Force, NY,EOW: Tuesday, December 20, 1859,Cause of Death: Structure collapse,Structure collapse,1859-12-20,1859,New York Metropolitan Police Force,NY
Private Fountain B. Woodruff,Texas Rangers, TX,EOW: Saturday, February 4, 1860,Cause of Death: Gunfire,Gunfire,1860-02-04,1860,Texas Rangers,TX
Sheriff Thomas S. Milligan,Mason County Sheriff's Department, TX,EOW: Sunday, February 19, 1860,Cause of Death: Assault,Assault,1860-02-19,1860,Mason County Sheriff's Department,TX
Officer C. Edward Foley,Houston Police Department, TX,EOW: Saturday, March 10, 1860,Cause of Death: Gunfire,Gunfire,1860-03-10,1860,Houston Police Department,TX
Patrolman W. Stith Tucker,Memphis Police Department, TN,EOW: Saturday, May 5, 1860,Cause of Death: Stabbed,Stabbed,1860-05-05,1860,Memphis Police Department,TN
Police Officer Levi Washington Davis,Springville Police Department, UT,EOW: Monday, May 7, 1860,Cause of Death: Gunfire,Gunfire,1860-05-07,1860,Springville Police Department,UT
Patrol Officer William Loughrey,Cambridge Police Department, MA,EOW: Tuesday, June 26, 1860,Cause of Death: Stabbed,Stabbed,1860-06-26,1860,Cambridge Police Department,MA
Deputy Sheriff Thomas Shain,Collin County Sheriff's Office, TX,EOW: Monday, July 2, 1860,Cause of Death: Gunfire,Gunfire,1860-07-02,1860,Collin County Sheriff's Office,TX
Constable Miles Huntsman,Amador County Constable's Office, CA,EOW: Thursday, July 26, 1860,Cause of Death: Gunfire,Gunfire,1860-07-26,1860,Amador County Constable's Office,CA
Deputy Thomas Nolan,Nueces County Sheriff's Office, TX,EOW: Wednesday, August 15, 1860,Cause of Death: Gunfire,Gunfire,1860-08-15,1860,Nueces County Sheriff's Office,TX
Officer Claborne Long,Cincinnati Police Department, OH,EOW: Wednesday, January 9, 1861,Cause of Death: Stabbed,Stabbed,1861-01-09,1861,Cincinnati Police Department,OH
Officer Daniel Hallam,Cincinnati Police Department, OH,EOW: Thursday, January 10, 1861,Cause of Death: Stabbed,Stabbed,1861-01-10,1861,Cincinnati Police Department,OH
Sheriff Jesse Sut Harris,Brown County Sheriff's Department, TX,EOW: Thursday, June 6, 1861,Cause of Death: Gunfire,Gunfire,1861-06-06,1861,Brown County Sheriff's Department,TX
Officer Patrick Nuttle,Cincinnati Police Department, OH,EOW: Tuesday, June 11, 1861,Cause of Death: Stabbed,Stabbed,1861-06-11,1861,Cincinnati Police Department,OH
Policeman Nehum M. Pratte,St. Louis Metropolitan Police Department, MO,EOW: Monday, June 17, 1861,Cause of Death: Gunfire,Gunfire,1861-06-17,1861,St. Louis Metropolitan Police Department,MO
Keeper Augustus T. Wright,New York State Department of Correctional Services, NY,EOW: Thursday, July 11, 1861,Cause of Death: Assault,Assault,1861-07-11,1861,New York State Department of Correctional Services,NY
Patrolman David Martin,New York Metropolitan Police Force, NY,EOW: Tuesday, August 6, 1861,Cause of Death: Stabbed,Stabbed,1861-08-06,1861,New York Metropolitan Police Force,NY
Sheriff John B. York,Tarrant County Sheriff's Department, TX,EOW: Saturday, August 24, 1861,Cause of Death: Stabbed,Stabbed,1861-08-24,1861,Tarrant County Sheriff's Department,TX
Sheriff John L. Blackburn,Carson County Sheriff's Office, NV,EOW: Thursday, November 28, 1861,Cause of Death: Stabbed,Stabbed,1861-11-28,1861,Carson County Sheriff's Office,NV
Police Officer John C. Gilmore,St. Louis Metropolitan Police Department, MO,EOW: Tuesday, December 24, 1861,Cause of Death: Gunfire,Gunfire,1861-12-24,1861,St. Louis Metropolitan Police Department,MO
Patrolman John W. Causey,Memphis Police Department, TN,EOW: Tuesday, December 31, 1861,Cause of Death: Stabbed,Stabbed,1861-12-31,1861,Memphis Police Department,TN
Patrolman Ben S. Rust,Louisville Police Department, KY,EOW: Thursday, January 16, 1862,Cause of Death: Gunfire,Gunfire,1862-01-16,1862,Louisville Police Department,KY
Warden Daniel Webster,Connecticut Department of Correction, CT,EOW: Thursday, March 27, 1862,Cause of Death: Stabbed,Stabbed,1862-03-27,1862,Connecticut Department of Correction,CT
Sheriff N. F. Scott,Mono County Sheriff's Office, CA,EOW: Saturday, April 5, 1862,Cause of Death: Gunfire,Gunfire,1862-04-05,1862,Mono County Sheriff's Office,CA
Constable John Welch,Evansville Police Department, IN,EOW: Monday, April 14, 1862,Cause of Death: Gunfire,Gunfire,1862-04-14,1862,Evansville Police Department,IN
Patrolman Henry L. Williams,New York Metropolitan Police Force, NY,EOW: Tuesday, October 14, 1862,Cause of Death: Gunfire,Gunfire,1862-10-14,1862,New York Metropolitan Police Force,NY
Deputy Sheriff Martin Roohan,Santa Clara County Sheriff's Office, CA,EOW: Thursday, October 23, 1862,Cause of Death: Stabbed,Stabbed,1862-10-23,1862,Santa Clara County Sheriff's Office,CA
Sergeant John Sturdy,St. Louis Metropolitan Police Department, MO,EOW: Friday, April 10, 1863,Cause of Death: Assault,Assault,1863-04-10,1863,St. Louis Metropolitan Police Department,MO
Police Officer Dennis McMahon,Virginia City Police Department, NV,EOW: Sunday, April 12, 1863,Cause of Death: Gunfire,Gunfire,1863-04-12,1863,Virginia City Police Department,NV
Police Officer Thomas Reed,Virginia City Police Department, NV,EOW: Sunday, April 12, 1863,Cause of Death: Gunfire,Gunfire,1863-04-12,1863,Virginia City Police Department,NV
Warden Richard Tinker,Maine Department of Corrections, ME,EOW: Thursday, May 14, 1863,Cause of Death: Stabbed,Stabbed,1863-05-14,1863,Maine Department of Corrections,ME
Deputy Sheriff D. H. Dillingham,Bannock County Sheriff's Department, ID,EOW: Monday, June 29, 1863,Cause of Death: Gunfire,Gunfire,1863-06-29,1863,Bannock County Sheriff's Department,ID
Patrolman Edward Dippel,New York Metropolitan Police Force, NY,EOW: Sunday, July 19, 1863,Cause of Death: Gunfire,Gunfire,1863-07-19,1863,New York Metropolitan Police Force,NY
Patrolman Peter McIntyre,New York Metropolitan Police Force, NY,EOW: Sunday, August 9, 1863,Cause of Death: Assault,Assault,1863-08-09,1863,New York Metropolitan Police Force,NY
Officer John F. Baylis,Wilmington Police Department, DE,EOW: Wednesday, September 9, 1863,Cause of Death: Gunfire,Gunfire,1863-09-09,1863,Wilmington Police Department,DE
Sheriff William H. Tainter,Mendocino County Sheriff's Office, CA,EOW: Friday, October 23, 1863,Cause of Death: Drowned,Drowned,1863-10-23,1863,Mendocino County Sheriff's Office,CA
Patrolman John T. Van Buren,New York Metropolitan Police Force, NY,EOW: Saturday, November 7, 1863,Cause of Death: Assault,Assault,1863-11-07,1863,New York Metropolitan Police Force,NY
Patrolman John Starkey,New York Metropolitan Police Force, NY,EOW: Wednesday, January 20, 1864,Cause of Death: Assault,Assault,1864-01-20,1864,New York Metropolitan Police Force,NY
Patrolman Austin H. Easterbrook,New York Metropolitan Police Force, NY,EOW: Saturday, February 6, 1864,Cause of Death: Animal related,Animal related,1864-02-06,1864,New York Metropolitan Police Force,NY
Deputy Warden Joseph T. Clark,Illinois Department of Corrections, IL,EOW: Sunday, May 8, 1864,Cause of Death: Assault,Assault,1864-05-08,1864,Illinois Department of Corrections,IL
Patrolman George W. Duryea,New York Metropolitan Police Force, NY,EOW: Monday, May 16, 1864,Cause of Death: Gunfire,Gunfire,1864-05-16,1864,New York Metropolitan Police Force,NY
Deputy Sheriff Andrew Kriss,San Diego County Sheriff's Department, CA,EOW: Wednesday, May 25, 1864,Cause of Death: Gunfire,Gunfire,1864-05-25,1864,San Diego County Sheriff's Department,CA
Deputy Joseph Staples,El Dorado County Sheriff's Department, CA,EOW: Friday, July 1, 1864,Cause of Death: Gunfire,Gunfire,1864-07-01,1864,El Dorado County Sheriff's Department,CA
Patrolman John J. O'Brien,New York Metropolitan Police Force, NY,EOW: Thursday, August 25, 1864,Cause of Death: Gunfire,Gunfire,1864-08-25,1864,New York Metropolitan Police Force,NY
Deputy Marshal Charles Ring,Saginaw Police Department, MI,EOW: Wednesday, September 14, 1864,Cause of Death: Gunfire,Gunfire,1864-09-14,1864,Saginaw Police Department,MI
Sheriff Harvey Staten Cox,Young County Sheriff's Office, TX,EOW: Thursday, September 15, 1864,Cause of Death: Assault,Assault,1864-09-15,1864,Young County Sheriff's Office,TX
Sheriff Robert Carmen,Chariton County Sheriff's Department, MO,EOW: Tuesday, September 20, 1864,Cause of Death: Gunfire,Gunfire,1864-09-20,1864,Chariton County Sheriff's Department,MO
Patrolman Charles Curren,New York Metropolitan Police Force, NY,EOW: Thursday, October 6, 1864,Cause of Death: Gunfire,Gunfire,1864-10-06,1864,New York Metropolitan Police Force,NY
Patrolman Joseph Nulett,New York Metropolitan Police Force, NY,EOW: Monday, November 7, 1864,Cause of Death: Gunfire,Gunfire,1864-11-07,1864,New York Metropolitan Police Force,NY
Sheriff Matthew Nolan,Nueces County Sheriff's Office, TX,EOW: Thursday, December 22, 1864,Cause of Death: Gunfire,Gunfire,1864-12-22,1864,Nueces County Sheriff's Office,TX
Sheriff William W. Armstrong,Jefferson County Sheriff's Department, WA,EOW: Thursday, December 29, 1864,Cause of Death: Duty related illness,Duty related illness,1864-12-29,1864,Jefferson County Sheriff's Department,WA
Policeman George Dill,Buffalo Police Department, NY,EOW: Tuesday, January 10, 1865,Cause of Death: Gunfire,Gunfire,1865-01-10,1865,Buffalo Police Department,NY
Guard Daniel Heavey,Ohio Department of Rehabilitation and Correction, OH,EOW: Thursday, January 19, 1865,Cause of Death: Stabbed,Stabbed,1865-01-19,1865,Ohio Department of Rehabilitation and Correction,OH
Sergeant W.C. Stockham,Memphis Police Department, TN,EOW: Wednesday, February 22, 1865,Cause of Death: Gunfire,Gunfire,1865-02-22,1865,Memphis Police Department,TN
Sheriff John Quincy Daugherty, Sr.,Uvalde County Sheriff's Office, TX,EOW: Saturday, March 18, 1865,Cause of Death: Gunfire,Gunfire,1865-03-18,1865,Uvalde County Sheriff's Office,TX
Deputy Sheriff O. John Hart,Umatilla County Sheriff's Department, OR,EOW: Monday, May 1, 1865,Cause of Death: Gunfire,Gunfire,1865-05-01,1865,Umatilla County Sheriff's Department,OR
Sheriff Cornelius Sage,Yuma County Sheriff's Department, AZ,EOW: Wednesday, May 3, 1865,Cause of Death: Gunfire,Gunfire,1865-05-03,1865,Yuma County Sheriff's Department,AZ
Sheriff Joseph E. Branscomb,DeKalb County Sheriff's Office, MO,EOW: Monday, July 31, 1865,Cause of Death: Gunfire,Gunfire,1865-07-31,1865,DeKalb County Sheriff's Office,MO
Officer Thomas DeVane, V,Wilmington Police Department, NC,EOW: Saturday, August 5, 1865,Cause of Death: Gunfire,Gunfire,1865-08-05,1865,Wilmington Police Department,NC
Patrolman Thomas Walker,New York Metropolitan Police Force, NY,EOW: Tuesday, August 15, 1865,Cause of Death: Gunfire,Gunfire,1865-08-15,1865,New York Metropolitan Police Force,NY
Constable Andrew J. Frank,Suspension Bridge Village Police Department, NY,EOW: Saturday, September 16, 1865,Cause of Death: Gunfire,Gunfire,1865-09-16,1865,Suspension Bridge Village Police Department,NY
Sheriff John H. Payntor,Cedar County Sheriff's Office, MO,EOW: Thursday, October 5, 1865,Cause of Death: Gunfire,Gunfire,1865-10-05,1865,Cedar County Sheriff's Office,MO
Lieutenant William L. Harville,Cedar County Sheriff's Office, MO,EOW: Thursday, October 5, 1865,Cause of Death: Gunfire,Gunfire,1865-10-05,1865,Cedar County Sheriff's Office,MO
Sheriff Benjamen McLean,Shelby County Sheriff's Office, OH,EOW: Friday, February 9, 1866,Cause of Death: Assault,Assault,1866-02-09,1866,Shelby County Sheriff's Office,OH
Deputy Sheriff William H. Hendricks,Santa Clara County Sheriff's Office, CA,EOW: Thursday, February 15, 1866,Cause of Death: Gunfire,Gunfire,1866-02-15,1866,Santa Clara County Sheriff's Office,CA
Sheriff George Rogers,Lincoln County Sheriff's Office, NV,EOW: Thursday, March 1, 1866,Cause of Death: Gunfire,Gunfire,1866-03-01,1866,Lincoln County Sheriff's Office,NV
Patrolman William Mower,Memphis Police Department, TN,EOW: Thursday, March 1, 1866,Cause of Death: Gunfire,Gunfire,1866-03-01,1866,Memphis Police Department,TN
Patrolman John Stevens,Memphis Police Department, TN,EOW: Tuesday, May 1, 1866,Cause of Death: Gunfire,Gunfire,1866-05-01,1866,Memphis Police Department,TN
Policeman John Curry,Leavenworth Police Department, KS,EOW: Tuesday, May 8, 1866,Cause of Death: Stabbed,Stabbed,1866-05-08,1866,Leavenworth Police Department,KS
Sheriff William Read McMullen,Angelina County Sheriff's Office, TX,EOW: Saturday, May 19, 1866,Cause of Death: Gunfire,Gunfire,1866-05-19,1866,Angelina County Sheriff's Office,TX
Town Marshal Jesse Dickson,Quincy Police Department, FL,EOW: Monday, May 21, 1866,Cause of Death: Gunfire,Gunfire,1866-05-21,1866,Quincy Police Department,FL
Jailer Henry Bugler,Jackson County Sheriff's Office, MO,EOW: Wednesday, June 13, 1866,Cause of Death: Gunfire,Gunfire,1866-06-13,1866,Jackson County Sheriff's Office,MO
Jailer Uriah S. Gregory,Storey County Sheriff's Office, NV,EOW: Thursday, June 21, 1866,Cause of Death: Assault,Assault,1866-06-21,1866,Storey County Sheriff's Office,NV
Private Alvin A. Clark,Texas Rangers, TX,EOW: Friday, June 29, 1866,Cause of Death: Gunfire,Gunfire,1866-06-29,1866,Texas Rangers,TX
Patrolman John Fuchs,Morrisania Police Department, NY,EOW: Wednesday, July 4, 1866,Cause of Death: Gunfire,Gunfire,1866-07-04,1866,Morrisania Police Department,NY
Deputy Sheriff John Ormsby,Fremont County Sheriff's Department, IA,EOW: Tuesday, July 10, 1866,Cause of Death: Gunfire,Gunfire,1866-07-10,1866,Fremont County Sheriff's Department,IA
Officer Thomas A. Welch,Omaha Police Department, NE,EOW: Friday, August 17, 1866,Cause of Death: Gunfire,Gunfire,1866-08-17,1866,Omaha Police Department,NE
Patrolman John Hipwell,Brooklyn Police Department, NY,EOW: Tuesday, October 9, 1866,Cause of Death: Gunfire,Gunfire,1866-10-09,1866,Brooklyn Police Department,NY
Officer Charles E. Gall,Hagerstown Police Department, MD,EOW: Wednesday, October 10, 1866,Cause of Death: Assault,Assault,1866-10-10,1866,Hagerstown Police Department,MD
City Marshal Felix A. Boller,Ogden Police Department, KS,EOW: Wednesday, December 12, 1866,Cause of Death: Gunfire,Gunfire,1866-12-12,1866,Ogden Police Department,KS
Policeman Silas Benjamin Newcomb,Victoria Police Department, TX,EOW: Tuesday, December 18, 1866,Cause of Death: Gunfire,Gunfire,1866-12-18,1866,Victoria Police Department,TX
Deputy Sheriff Horace P. Stewart,Spokane County Sheriff's Department, WA,EOW: Monday, February 18, 1867,Cause of Death: Gunfire,Gunfire,1867-02-18,1867,Spokane County Sheriff's Department,WA
Deputy Sheriff Mat Green,Lamar County Sheriff's Department, TX,EOW: Friday, March 1, 1867,Cause of Death: Gunfire,Gunfire,1867-03-01,1867,Lamar County Sheriff's Department,TX
Sheriff Joseph Bailey,Vernon County Sheriff's Department, MO,EOW: Tuesday, March 26, 1867,Cause of Death: Gunfire,Gunfire,1867-03-26,1867,Vernon County Sheriff's Department,MO
Patrolman John M. Claridge,Memphis Police Department, TN,EOW: Tuesday, April 23, 1867,Cause of Death: Gunfire,Gunfire,1867-04-23,1867,Memphis Police Department,TN
Deputy Sheriff George Frank S. Griffin,Ray County Sheriff's Department, MO,EOW: Thursday, May 23, 1867,Cause of Death: Gunfire,Gunfire,1867-05-23,1867,Ray County Sheriff's Department,MO
Jailer Barry G. Griffin,Ray County Sheriff's Department, MO,EOW: Thursday, May 23, 1867,Cause of Death: Gunfire,Gunfire,1867-05-23,1867,Ray County Sheriff's Department,MO
Deputy Sheriff Isaac Ward,Jack County Sheriff's Department, TX,EOW: Thursday, May 23, 1867,Cause of Death: Gunfire,Gunfire,1867-05-23,1867,Jack County Sheriff's Department,TX
Patrolman Walter M. Rogers,Memphis Police Department, TN,EOW: Tuesday, June 4, 1867,Cause of Death: Gunfire,Gunfire,1867-06-04,1867,Memphis Police Department,TN
Sheriff Samuel Lewis,McNairy County Sheriff's Department, TN,EOW: Wednesday, July 31, 1867,Cause of Death: Gunfire,Gunfire,1867-07-31,1867,McNairy County Sheriff's Department,TN
Deputy City Marshal Thomas G. O'Conner,Portland Police Bureau, OR,EOW: Thursday, August 8, 1867,Cause of Death: Gunfire,Gunfire,1867-08-08,1867,Portland Police Bureau,OR
Deputy Constable Richard P. Ryan,Ophir City Constable's Office, NV,EOW: Saturday, August 31, 1867,Cause of Death: Gunfire,Gunfire,1867-08-31,1867,Ophir City Constable's Office,NV
