dept_name,state,lat,lng
Howland Police Department,OH,41.2391613,-80.7408687
Montville Police Department,CT,41.4511935,-72.1063238
Matteson Police Department,IL,41.5176218,-87.7333416
Alexandria City Marshal's Office,LA,31.30878,-92.44494999999999
Evangeline Parish Sheriff's Department,LA,30.6884342,-92.27928159999999
Chatsworth Police Department,GA,34.771597,-84.770094
Fayette Police Department,AL,33.6854843,-87.8295892
Mt. Juliet Police Department,TN,36.2228079,-86.51198529999999
Montgomery County Constable's Office - Precinct 5,TX,30.1991094,-95.75398430000001
Lower Gwynedd Township Police Department,PA,40.1888804,-75.22565469999999
Grant Police Department,AL,34.518023,-86.25499769999999
West Memphis Police Department,AR,35.1469467,-90.1763503
Harnett County Sheriff's Office,NC,35.4173942,-78.8087109
Green Lake County Sheriff's Office,WI,43.8492426,-88.938498
Moody County Sheriff's Department,SD,44.0484039,-96.595157
Clifton Police Department,NJ,40.86643919999999,-74.1604165
Abbeville County Magistrate's Office,SC,34.1659281,-82.4101075
Kenai Police Department,AK,60.55938509999999,-151.24984
Prattville Police Department,AL,32.4591039,-86.47318680000001
Chicot County Sheriff's Office,AR,33.3314306,-91.2852291
Celeste Police Department,TX,33.2941188,-96.19541930000001
Minnesota Bureau of Criminal Apprehension,MN,44.9768351,-93.0395001
Pennsylvania First Judicial District Warrant Unit,PA,39.9524287,-75.1635592
Covington County Sheriff's Office,AL,31.3133433,-86.5028099
Stephenson County Sheriff's Department,IL,42.2981954,-89.6228216
Lititz Borough Police Department,PA,40.1567221,-76.306921
Tabor City Police Department,NC,34.154716,-78.8620679
North Miami Beach Police Department,FL,25.9314799,-80.1617309
Columbia County Sheriff's Office,GA,33.5352868,-82.30784299999999
Maryland Transportation Authority Police,MD,39.0790192,-76.883186
Los Angeles County Office of Public Safety,CA,34.0557653,-118.2444279
Harriman Police Department,TN,35.9195996,-84.561888
Prairie View Police Department,TX,30.072205,-95.971228
Wisconsin Department of Justice - Division of Criminal Investigation,WI,43.0731428,-89.38335839999999
Pendergrass Police Department,GA,34.1286001,-83.5833239
Ceres Police Department,CA,37.5923556,-120.9548844
St. James Police Department,MO,37.9970627,-91.6181074
Castleberry Independent School District Police Department,TX,32.7789351,-97.39357299999999
Wayne County Airport Authority Police Department,MI,42.2219015,-83.34548749999999
Eagle Pass Police Department,TX,28.7059199,-100.5005136
Decherd Police Department,TN,35.2096604,-86.0764234
Panama City Beach Police Department,FL,30.2302294,-85.8894153
Harvey County Sheriff's Office,KS,38.051689,-97.344066
Illinois State University Police Department,IL,40.5122833,-88.9946702
Wadena Police Department,MN,46.4383282,-95.1361383
Dinwiddie County Sheriff's Office,VA,37.079474,-77.586451
Newark School District Police Services,NJ,40.731556,-74.1729287
Mattawan Police Department,MI,42.2082601,-85.7875115
New Smyrna Beach Police Department,FL,29.0475267,-80.9407677
Kennesaw Police Department,GA,34.0231684,-84.6166373
University of Central Florida Police Department,FL,28.6024274,-81.2000599
Newtown Borough Police Department,PA,40.2299736,-74.9355588
Mexia Independent School District Police Department,TX,31.6816838,-96.48412970000001
Eau Claire County Sheriff's Office,WI,44.8079688,-91.5035985
New Hartford Police Department,NY,43.0548605,-75.2787656
Point Comfort Police Department,TX,28.678745,-96.5540334
Cahokia Police Department,IL,38.570678,-90.19148589999999
Beeville Police Department,TX,28.4049502,-97.75054039999999
Covina Police Department,CA,34.0900057,-117.8887397
Brier Police Department,WA,47.7925555,-122.2722131
Metra Police Department,IL,41.6859672,-87.6121151
University of Mississippi Police and Campus Safety Department,MS,34.3647324,-89.538443
Bowling Green Police Department,KY,36.9959361,-86.4444288
Virginia Beach Sheriff's Office,VA,36.75329809999999,-76.0619543
Effingham County Sheriff's Office,GA,32.3646182,-81.3166755
Bryan County Sheriff's Office,GA,31.9177078,-81.3545697
Hawaii Department of Public Safety - Sheriff Division,HI,21.309008,-157.858792
Moncks Corner Police Department,SC,33.1952041,-80.00563550000001
Boston College Police Department,MA,42.3362748,-71.16852399999999
California Department of Forestry and Fire Protection,CA,36.5902939,-121.9451034
Cayuga Town Marshal's Office,IN,39.9496884,-87.4595069
Henry County Sheriff's Office,GA,33.4227578,-84.1691212
McDuffie County Sheriff's Office,GA,33.4563028,-82.48172509999999
New York County District Attorney's Office,NY,40.8092343,-73.9474317
Buchanan County Sheriff's Department,MO,39.7693553,-94.8539041
Port Barre Police Department,LA,30.5560159,-91.9570624
Shelbyville Police Department,IN,39.520551,-85.77860799999999
Casa Grande Police Department,AZ,32.966682,-111.7494149
Calexico Police Department,CA,32.6695745,-115.4926509
Smithsburg Police Department,MD,39.653463,-77.57502199999999
Chippewa County Sheriff's Department,WI,44.94079199999999,-91.395884
Latimer County Sheriff's Office,OK,34.9196347,-95.3100892
Millbrook Police Department,AL,32.4755122,-86.3577888
Santa Barbara County District Attorney's Office,CA,34.42515850000001,-119.701172
Twinsburg Police Department,OH,41.3185951,-81.44789779999999
Bushnell Police Department,FL,28.6774389,-82.1129617
Imperial County Probation Department,CA,32.748357,-115.5633975
Duxbury Police Department,MA,42.03365100000001,-70.700082
Oconee County Sheriff's Office,GA,33.8677347,-83.4147283
Northern York County Regional Police Department,PA,40.0086231,-76.8284053
South Strabane Township Police Department,PA,40.191309,-80.2124951
North Salt Lake Police Department,UT,40.8411485,-111.9115199
Pickaway County Sheriff's Office,OH,39.611471,-82.95217869999999
Smyth County Sheriff's Office,VA,36.8260707,-81.50905689999999
Trumann Police Department,AR,35.667929,-90.50710600000001
Goodhue County Sheriff's Department,MN,44.5628243,-92.5320533
Lenoir County Sheriff's Office,NC,35.25921640000001,-77.5804689
Vance County Sheriff's Office,NC,36.3294603,-78.40165879999999
Hainesville Police Department,IL,42.3436649,-88.0391876
Plumerville Police Department,AR,35.1580123,-92.6416326
Sandoval County Sheriff's Office,NM,35.3078047,-106.5847633
Platte County Sheriff's Office,NE,41.4306473,-97.360052
North St. Paul Police Department,MN,45.0136957,-92.99169739999999
Van Buren County Sheriff's Office,AR,35.5699848,-92.4496798
Pelham Police Department,AL,33.2865119,-86.81169829999999
Guntersville Police Department,AL,34.3605388,-86.2924616
Ross Township Police Department,OH,39.3186144,-84.643878
Oconee County Sheriff's Office,SC,34.7623139,-83.0704987
Chattahoochee Hills Police Department,GA,33.5790097,-84.7689686
Reeves County Sheriff's Department,TX,31.423857,-103.4939441
Maplewood Police Department,MN,45.0038084,-93.021007
Twiggs County Sheriff's Office,GA,32.6874834,-83.3448145
Taylor Police Department,MI,42.22659,-83.2627605
Mahnomen County Sheriff's Office,MN,47.3177692,-95.9697195
Hawk Point Police Department,MO,38.97080100000001,-91.1307051
Opelousas Police Department,LA,30.5340608,-92.0844201
Oklahoma State Office of Juvenile Affairs,OK,35.5091646,-97.5117569
Crawford County Correctional Facility,PA,41.7065813,-80.1289128
Arizona State University Police Department,AZ,33.414374,-111.93444
Dougherty County Police Department,GA,31.5505409,-84.1707156
Davie Police Department,FL,26.1052811,-80.28047749999999
Stow Police Department,OH,41.1686528,-81.44260489999999
Volusia County Beach Patrol,FL,29.21884319999999,-81.0035898
Jemison Police Department,AL,32.959824,-86.7441333
Athens-Clarke County Police Department,GA,33.9423375,-83.3283095
Keokuk County Sheriff's Office,IA,41.3325583,-92.2074317
Buckeye Police Department,AZ,33.3722826,-112.5726278
Warren County Sheriff's Office,OH,39.4260947,-84.1990655
Ball Police Department,LA,31.407349,-92.40964699999999
Bismarck Police Department,ND,46.7985824,-100.7793116
Louisiana Department of Public Safety Police,LA,31.3173369,-92.4686325
Bexar County Constable's Office - Precinct 3,TX,29.52045,-98.455529
Grenada Police Department,MS,33.786995,-89.80130109999999
Walker Police Department,MI,43.0080601,-85.775432
Fultondale Police Department,AL,33.609339,-86.798757
Leadwood Police Department,MO,37.8647931,-90.5917906
Virginia Tech Police Department,VA,37.2192352,-80.4147795
East Washington Borough Police Department,PA,40.17396,-80.2461713
Monongalia County Sheriff's Department,WV,39.6303201,-79.9575303
Norfolk County Sheriff's Office,MA,42.2600944,-71.2086068
Choctaw County Sheriff's Office,OK,34.0088963,-95.5098618
Englewood Police Department,CO,39.6511997,-104.9939902
Ames Police Department,IA,42.02635050000001,-93.6177187
Reagan County Sheriff's Office,TX,31.1931616,-101.4599691
West Bloomfield Police Department,MI,42.55956279999999,-83.37258849999999
Hodgenville Police Department,KY,37.5724729,-85.7410977
Cold Spring Police Department,MN,45.45507,-94.429208
Bellaire Police Department,TX,29.7022591,-95.4690378
Henderson County Sheriff's Office,NC,35.315212,-82.456723
University of Southern California Department of Public Safety,CA,34.0210043,-118.2903388
Fifth Judicial District Drug Task Force,AR,35.2770022,-93.1134845
Town of Brookfield Police Department,WI,43.0390124,-88.1566434
Shenango Township Police Department,PA,40.9739527,-80.3121668
McCracken County Sheriff's Office,KY,37.0826863,-88.59947509999999
Draper Police Department,UT,40.5245728,-111.8630155
South Londonderry Township Police Department,PA,40.278515,-76.583073
Eupora Police Department,MS,33.5429327,-89.2683953
Burleson County Sheriff's Office,TX,30.5461064,-96.6825681
Tupelo Police Department,MS,34.2624861,-88.70315599999999
Bay Area Rapid Transit Police Department,CA,37.797513,-122.265828
Utah County Sheriff's Office,UT,40.14957,-111.658307
Wapato Police Department,WA,46.4462452,-120.4182002
Oak Forest Police Department,IL,41.61141509999999,-87.7570157
Barren County Sheriff's Office,KY,36.9962855,-85.91216879999999
Eatonton Police Department,GA,33.325936,-83.39078599999999
Potter County Sheriff's Office,TX,35.2068444,-101.8337149
Vermilion Parish Sheriff's Office,LA,29.9735628,-92.1355009
Waldwick Police Department,NJ,41.0112219,-74.11830909999999
Mendota Heights Police Department,MN,44.88195289999999,-93.1478504
Titus County Constable's Office - Precinct 2,TX,33.1563559,-94.96936860000001
Midland County Sheriff's Office,TX,31.9945648,-102.0747292
Maury County Sheriff's Department,TN,35.63816,-87.064297
Perryopolis Borough Police Department,PA,40.0870182,-79.750597
Triborough Bridge and Tunnel Authority Police,NY,40.7805348,-73.9271837
Denham Springs Police Department,LA,30.4804982,-90.9608107
Mississippi Gaming Commission,MS,32.30468,-90.900336
Town Creek Police Department,AL,34.6831005,-87.405818
Bullitt County Detention Center,KY,37.9714359,-85.71174959999999
Jeanerette Police Department,LA,29.9054465,-91.66974119999999
Allegheny County District Attorney's Office - Investigative Division,PA,40.4388408,-79.99593150000001
Housing Authority of New Orleans Police Department,LA,30.000145,-90.062128
Hutto Police Department,TX,30.5416695,-97.54829099999999
Bellefontaine Neighbors Police Department,MO,38.742263,-90.227101
Chatham County Sheriff's Office,GA,32.0669817,-81.1685483
Aitkin County Sheriff's Office,MN,46.532969,-93.71027869999999
Bell County Constable's Office - Precinct 3,TX,31.0956186,-97.33892399999999
Ohio University Police Department,OH,39.3242605,-82.0986762
University of Colorado at Colorado Springs Police Department,CO,38.8965056,-104.8045252
Unified Police Department of Greater Salt Lake,UT,40.6868253,-111.8461063
Riverdale Police Department,GA,33.5720529,-84.415362
South Jacksonville Police Department,IL,39.707252,-90.23451899999999
 Hilliard Division of Police,OH,40.03700509999999,-83.1543615
Gainesboro Police Department,TN,36.3558103,-85.6571458
Sterlington Police Department,LA,32.6943698,-92.07465529999999
Albany County Constable's Office,NY,42.5762374,-73.9547209
Westchester County Sheriff's Department,NY,41.1083221,-73.8071502
Mecklenburg County Sheriff's Office,NC,35.2207146,-80.8386092
Baltimore City Police Department,MD,39.25288580000001,-76.6171983
Davidson County Sheriff's Office,TN,36.0900763,-86.6876262
Alexandria Police Department,VA,38.8071256,-77.09178779999999
Boston Watch,MA,42.3570839,-71.05938739999999
Caroline County Sheriff's Office,VA,38.051506,-77.346006
Connecticut Department of Correction,CT,41.7261192,-72.6721749
St. Louis Metropolitan Police Department,MO,38.6319723,-90.2077503
Ashtabula County Sheriff's Department,OH,41.739222,-80.770752
Ohio Department of Rehabilitation and Correction,OH,39.960087,-83.02150999999999
Dubois County Sheriff's Department,IN,38.3847181,-86.9278946
Shannon County Sheriff's Department,MO,37.1485618,-91.35833720000001
Pennsylvania Department of Corrections,PA,40.2767648,-76.9843896
Montgomery County Sheriff's Office,TX,30.3350167,-95.4518569
Cincinnati Police Department,OH,39.1094993,-84.5210884
Sacramento County Sheriff's Department,CA,38.5848234,-121.4955266
DeKalb County Sheriff's Office,GA,33.7756963,-84.244385
Fall River Police Department,MA,41.6968937,-71.14399759999999
Salt Lake County Sheriff's Office,UT,40.6987345,-111.9164142
Chicago Police Department,IL,41.779162,-87.708877
Stockton Police Department,CA,37.9512419,-121.2899708
Monterey County Constable's Office,CA,36.700893,-121.630572
Laurel County Sheriff's Department,KY,37.1274213,-84.0836934
Amador County Sheriff's Department,CA,38.3514555,-120.7683552
New Haven Police Department,CT,41.2998233,-72.92535339999999
Nevada City Police Department,CA,39.2623988,-121.0196014
Winnebago County Sheriff's Office,IL,42.272633,-89.0997943
Los Angeles County Sheriff's Department,CA,34.058696,-118.230483
Burleson County Constable's Office - Precinct 3,TX,30.5461064,-96.6825681
New York Metropolitan Police Force,NY,40.7121911,-74.0016747
Llano County Sheriff's Office,TX,30.7725176,-98.6720959
Lexington Police Department,KY,38.045195,-84.49635339999999
Louisville Police Department,KY,38.254756,-85.761781
Placer County Sheriff's Department,CA,38.937369,-121.107905
Cameron County Constable's Office - Precinct 2,TX,25.9074006,-97.49466439999999
Houston Police Department,TX,29.7557338,-95.3675184
Springville Police Department,UT,40.16520879999999,-111.6114502
Collin County Sheriff's Office,TX,33.2442688,-96.6351413
